Toronto Raccoon Activity Index
datetime,date,hour,ward_id,ward_name,units_observed,bins_compromised,raccoon_confidence_level,average_unit_weight_kg,incidents_of_raccoon_human_standoff,avg_standoff_duration_sec,proximity_to_a_patio,complaints_logged
2024-01-01 21:00:00,2024-01-01,21,2,Etobicoke Centre,10,8,7.7,5.37,1,26,0,1
2024-01-01 21:00:00,2024-01-01,21,3,Etobicoke-Lakeshore,17,10,8.7,4.88,2,23,0,1
2024-01-01 21:00:00,2024-01-01,21,4,Parkdale-High Park,22,15,10,6.06,3,25,1,3
2024-01-01 21:00:00,2024-01-01,21,5,York South-Weston,15,9,8.4,5.98,2,26,0,2
2024-01-01 21:00:00,2024-01-01,21,6,York Centre,14,8,8.5,5.19,2,23,0,2
2024-01-01 21:00:00,2024-01-01,21,7,Humber River-Black Creek,11,8,10,4.97,2,31,0,2
2024-01-01 21:00:00,2024-01-01,21,8,Eglinton-Lawrence,14,8,7.2,5.58,2,22,0,1
2024-01-01 21:00:00,2024-01-01,21,9,Davenport,21,12,10,5.91,2,24,0,3
2024-01-01 21:00:00,2024-01-01,21,10,Spadina-Fort York,15,13,10,6.84,3,24,1,1
2024-01-01 21:00:00,2024-01-01,21,11,University-Rosedale,22,15,10,4.99,4,28,1,3
2024-01-01 21:00:00,2024-01-01,21,12,Toronto-St. Paul's,13,9,7.6,4.72,3,17,0,1
2024-01-01 21:00:00,2024-01-01,21,13,Toronto Centre,17,11,10,5.56,3,22,1,2
2024-01-01 21:00:00,2024-01-01,21,14,Toronto-Danforth,18,13,9.4,6.05,4,26,1,2
2024-01-01 21:00:00,2024-01-01,21,15,Don Valley West,12,6,8.9,5.55,2,24,0,1
2024-01-01 21:00:00,2024-01-01,21,16,Don Valley East,12,8,9.5,5.35,1,21,0,0
2024-01-01 21:00:00,2024-01-01,21,17,Don Valley North,12,7,7.2,5.12,1,27,0,2
2024-01-01 21:00:00,2024-01-01,21,18,Willowdale,13,8,9.6,5.34,1,22,0,1
2024-01-01 21:00:00,2024-01-01,21,19,Beaches-East York,13,11,9.7,5.45,3,27,1,2
2024-01-01 21:00:00,2024-01-01,21,20,Scarborough Southwest,13,7,8.1,5.79,2,29,0,1
2024-01-01 21:00:00,2024-01-01,21,21,Scarborough Centre,13,9,4.9,5.87,0,0,0,1
2024-01-01 21:00:00,2024-01-01,21,22,Scarborough-Agincourt,13,9,5.4,5.61,2,20,0,1
2024-01-01 21:00:00,2024-01-01,21,23,Scarborough North,11,10,9.3,5.23,1,25,0,1
2024-01-01 21:00:00,2024-01-01,21,24,Scarborough-Guildwood,14,5,7.6,5.75,2,18,0,1
2024-01-01 21:00:00,2024-01-01,21,25,Scarborough-Rouge Park,12,6,8.4,5.54,1,21,0,1
2024-01-01 22:00:00,2024-01-01,22,1,Etobicoke North,12,11,9.4,5.49,1,28,0,1
2024-01-01 22:00:00,2024-01-01,22,2,Etobicoke Centre,11,10,10,5.55,1,25,0,2
2024-01-01 22:00:00,2024-01-01,22,3,Etobicoke-Lakeshore,14,9,6.6,5.96,2,14,0,2
2024-01-01 22:00:00,2024-01-01,22,4,Parkdale-High Park,19,16,10,6.01,3,18,1,3
2024-01-01 22:00:00,2024-01-01,22,5,York South-Weston,11,10,7.4,5.56,3,18,0,1
2024-01-01 22:00:00,2024-01-01,22,6,York Centre,13,9,7.4,4.74,1,25,0,0
2024-01-01 22:00:00,2024-01-01,22,7,Humber River-Black Creek,12,6,6.2,5.58,4,21,0,1
2024-01-01 22:00:00,2024-01-01,22,8,Eglinton-Lawrence,9,12,6.9,5.29,2,25,0,1
2024-01-01 22:00:00,2024-01-01,22,9,Davenport,13,11,10,4.62,2,25,0,2
2024-01-01 22:00:00,2024-01-01,22,10,Spadina-Fort York,19,10,9.3,5.21,3,25,1,2
2024-01-01 22:00:00,2024-01-01,22,11,University-Rosedale,21,13,10,5.34,4,21,1,2
2024-01-01 22:00:00,2024-01-01,22,12,Toronto-St. Paul's,11,8,6.4,5.58,0,0,0,2
2024-01-01 22:00:00,2024-01-01,22,13,Toronto Centre,16,13,9.1,6.09,3,23,1,2
2024-01-01 22:00:00,2024-01-01,22,14,Toronto-Danforth,16,12,10,6.24,4,25,1,3
2024-01-01 22:00:00,2024-01-01,22,15,Don Valley West,12,11,8.6,6.57,3,16,0,1
2024-01-01 22:00:00,2024-01-01,22,16,Don Valley East,11,6,8.2,6.65,2,19,0,0
2024-01-01 22:00:00,2024-01-01,22,17,Don Valley North,12,5,10,6.11,2,26,0,1
2024-01-01 22:00:00,2024-01-01,22,18,Willowdale,8,10,8.7,4.41,3,23,0,0
2024-01-01 22:00:00,2024-01-01,22,19,Beaches-East York,18,11,8.1,4.89,2,23,1,2
2024-01-01 22:00:00,2024-01-01,22,20,Scarborough Southwest,12,10,8.4,5.94,1,20,0,1
2024-01-01 22:00:00,2024-01-01,22,21,Scarborough Centre,12,10,9.7,5.58,3,24,0,1
2024-01-01 22:00:00,2024-01-01,22,22,Scarborough-Agincourt,10,9,10,6.04,1,21,0,1
2024-01-01 22:00:00,2024-01-01,22,23,Scarborough North,12,7,10,5.43,2,28,0,1
2024-01-01 22:00:00,2024-01-01,22,24,Scarborough-Guildwood,13,8,7.2,5.54,2,20,0,2
2024-01-01 22:00:00,2024-01-01,22,25,Scarborough-Rouge Park,15,9,10,3.61,1,16,0,2
2024-01-01 23:00:00,2024-01-01,23,1,Etobicoke North,10,8,4.3,6.04,1,24,0,1
2024-01-01 23:00:00,2024-01-01,23,2,Etobicoke Centre,11,7,10,6.16,2,26,0,2
2024-01-01 23:00:00,2024-01-01,23,3,Etobicoke-Lakeshore,15,9,7.3,6.44,2,25,0,1
2024-01-01 23:00:00,2024-01-01,23,4,Parkdale-High Park,22,12,10,6.66,5,26,1,3
2024-01-01 23:00:00,2024-01-01,23,5,York South-Weston,13,9,8.5,4.41,1,18,0,1
2024-01-01 23:00:00,2024-01-01,23,6,York Centre,12,11,7.5,4.74,0,0,0,1
2024-01-01 23:00:00,2024-01-01,23,7,Humber River-Black Creek,13,7,8.4,5.77,2,19,0,1
2024-01-01 23:00:00,2024-01-01,23,8,Eglinton-Lawrence,11,8,7.9,6.19,1,29,0,1
2024-01-01 23:00:00,2024-01-01,23,9,Davenport,14,10,10,5.02,2,23,0,3
2024-01-01 23:00:00,2024-01-01,23,10,Spadina-Fort York,17,12,10,6.37,2,27,1,1
2024-01-01 23:00:00,2024-01-01,23,11,University-Rosedale,21,12,10,5.11,3,30,1,2
2024-01-01 23:00:00,2024-01-01,23,12,Toronto-St. Paul's,8,7,9.0,5.52,1,27,0,0
2024-01-01 23:00:00,2024-01-01,23,13,Toronto Centre,17,9,10,5.04,2,27,1,1
2024-01-01 23:00:00,2024-01-01,23,14,Toronto-Danforth,14,12,10,5.63,3,24,1,2
2024-01-01 23:00:00,2024-01-01,23,15,Don Valley West,13,7,6.3,5.82,2,19,0,2
2024-01-01 23:00:00,2024-01-01,23,16,Don Valley East,9,11,10,4.66,4,22,0,1
2024-01-01 23:00:00,2024-01-01,23,17,Don Valley North,10,8,8.6,6.39,3,25,0,2
2024-01-01 23:00:00,2024-01-01,23,18,Willowdale,11,10,10,6.09,2,21,0,1
2024-01-01 23:00:00,2024-01-01,23,19,Beaches-East York,15,10,10,5.2,2,30,1,2
2024-01-01 23:00:00,2024-01-01,23,20,Scarborough Southwest,14,8,8.5,6.57,0,0,0,2
2024-01-01 23:00:00,2024-01-01,23,21,Scarborough Centre,13,10,9.4,5.14,1,23,0,1
2024-01-01 23:00:00,2024-01-01,23,22,Scarborough-Agincourt,11,6,5.8,5.81,1,19,0,1
2024-01-01 23:00:00,2024-01-01,23,23,Scarborough North,12,8,8.3,5.65,2,20,0,1
2024-01-01 23:00:00,2024-01-01,23,24,Scarborough-Guildwood,14,6,5.9,4.89,1,20,0,1
2024-01-01 23:00:00,2024-01-01,23,25,Scarborough-Rouge Park,10,7,8.5,6.62,2,20,0,1
